Provider,Target,inp_InscClaimAmtReimbursed_mean,inp_InscClaimAmtReimbursed_sum,inp_InscClaimAmtReimbursed_min,inp_InscClaimAmtReimbursed_max,inp_DeductibleAmtPaid_mean,inp_DeductibleAmtPaid_sum,inp_DeductibleAmtPaid_min,inp_DeductibleAmtPaid_max,inp_ClmProcedureCode_1_mean,inp_ClmProcedureCode_1_sum,inp_ClmProcedureCode_1_min,inp_ClmProcedureCode_1_max,inp_ClmProcedureCode_2_mean,inp_ClmProcedureCode_2_sum,inp_ClmProcedureCode_2_min,inp_ClmProcedureCode_2_max,inp_ClmProcedureCode_3_mean,inp_ClmProcedureCode_3_sum,inp_ClmProcedureCode_3_min,inp_ClmProcedureCode_3_max,inp_ClmProcedureCode_4_mean,inp_ClmProcedureCode_4_sum,inp_ClmProcedureCode_4_min,inp_ClmProcedureCode_4_max,inp_ClmProcedureCode_5_mean,inp_ClmProcedureCode_5_sum,inp_ClmProcedureCode_5_min,inp_ClmProcedureCode_5_max,inp_ClmProcedureCode_6_mean,inp_ClmProcedureCode_6_sum,inp_ClmProcedureCode_6_min,inp_ClmProcedureCode_6_max,inp_n_claims,inp_n_bene,out_InscClaimAmtReimbursed_mean,out_InscClaimAmtReimbursed_sum,out_InscClaimAmtReimbursed_min,out_InscClaimAmtReimbursed_max,out_DeductibleAmtPaid_mean,out_DeductibleAmtPaid_sum,out_DeductibleAmtPaid_min,out_DeductibleAmtPaid_max,out_ClmProcedureCode_1_mean,out_ClmProcedureCode_1_sum,out_ClmProcedureCode_1_min,out_ClmProcedureCode_1_max,out_ClmProcedureCode_2_mean,out_ClmProcedureCode_2_sum,out_ClmProcedureCode_2_min,out_ClmProcedureCode_2_max,out_ClmProcedureCode_3_mean,out_ClmProcedureCode_3_sum,out_ClmProcedureCode_3_min,out_ClmProcedureCode_3_max,out_ClmProcedureCode_4_mean,out_ClmProcedureCode_4_sum,out_ClmProcedureCode_4_min,out_ClmProcedureCode_4_max,out_ClmProcedureCode_5_mean,out_ClmProcedureCode_5_sum,out_ClmProcedureCode_5_min,out_ClmProcedureCode_5_max,out_ClmProcedureCode_6_mean,out_ClmProcedureCode_6_sum,out_ClmProcedureCode_6_min,out_ClmProcedureCode_6_max,out_n_claims,out_n_bene
PRV55185,No,9200.0,46000.0,3000.0,28000.0,1068.0,5340.0,1068.0,1068.0,9648.5,19297.0,9390.0,9907.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0,9200.0,46000.0,3000.0,28000.0,1068.0,5340.0,1068.0,1068.0,9648.5,19297.0,9390.0,9907.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0
PRV55187,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55188,No,8750.0,35000.0,3000.0,17000.0,1068.0,4272.0,1068.0,1068.0,6611.5,26446.0,3323.0,9904.0,7850.0,7850.0,7850.0,7850.0,412.0,412.0,412.0,412.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,4.0,3.0,8750.0,35000.0,3000.0,17000.0,1068.0,4272.0,1068.0,1068.0,6611.5,26446.0,3323.0,9904.0,7850.0,7850.0,7850.0,7850.0,412.0,412.0,412.0,412.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,4.0,3.0
PRV55189,No,8777.777777777777,316000.0,3000.0,24000.0,1068.0,38448.0,1068.0,1068.0,6805.952380952381,142925.0,3818.0,9925.0,2754.6666666666665,8264.0,2749.0,2762.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,36.0,35.0,8777.777777777777,316000.0,3000.0,24000.0,1068.0,38448.0,1068.0,1068.0,6805.952380952381,142925.0,3818.0,9925.0,2754.6666666666665,8264.0,2749.0,2762.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,36.0,35.0
PRV55191,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55192,No,9806.666666666666,147100.0,100.0,24000.0,1068.0,16020.0,1068.0,1068.0,6952.0,62568.0,3612.0,9960.0,2724.0,2724.0,2724.0,2724.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,15.0,15.0,9806.666666666666,147100.0,100.0,24000.0,1068.0,16020.0,1068.0,1068.0,6952.0,62568.0,3612.0,9960.0,2724.0,2724.0,2724.0,2724.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,15.0,15.0
PRV55193,Yes,14193.548387096775,440000.0,3000.0,102000.0,1068.0,33108.0,1068.0,1068.0,5670.5625,90729.0,66.0,9784.0,3545.5,21273.0,2762.0,4139.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,31.0,25.0,14193.548387096775,440000.0,3000.0,102000.0,1068.0,33108.0,1068.0,1068.0,5670.5625,90729.0,66.0,9784.0,3545.5,21273.0,2762.0,4139.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,31.0,25.0
PRV55194,Yes,9550.295857988165,1614000.0,0.0,57000.0,1068.0,179424.0,1068.0,1068.0,6767.116504854369,697013.0,66.0,9952.0,4025.714285714286,112720.0,185.0,8605.0,4699.714285714285,32898.0,1629.0,9971.0,4139.0,4139.0,4139.0,4139.0,4139.0,0.0,4139.0,4139.0,,0.0,,,169.0,139.0,9550.295857988165,1614000.0,0.0,57000.0,1068.0,179424.0,1068.0,1068.0,6767.116504854369,697013.0,66.0,9952.0,4025.714285714286,112720.0,185.0,8605.0,4699.714285714285,32898.0,1629.0,9971.0,4139.0,4139.0,4139.0,4139.0,4139.0,0.0,4139.0,4139.0,,0.0,,,169.0,139.0
PRV55195,Yes,14750.0,236000.0,3000.0,65000.0,1068.0,14952.0,1068.0,1068.0,6716.75,53734.0,3783.0,8628.0,185.0,185.0,185.0,185.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,16.0,15.0,14750.0,236000.0,3000.0,65000.0,1068.0,14952.0,1068.0,1068.0,6716.75,53734.0,3783.0,8628.0,185.0,185.0,185.0,185.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,16.0,15.0
PRV55196,No,18500.0,111000.0,0.0,83000.0,1068.0,6408.0,1068.0,1068.0,4184.75,16739.0,66.0,8952.0,2504.5,5009.0,570.0,4439.0,2724.0,2724.0,2724.0,2724.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,6.0,6.0,18500.0,111000.0,0.0,83000.0,1068.0,6408.0,1068.0,1068.0,4184.75,16739.0,66.0,8952.0,2504.5,5009.0,570.0,4439.0,2724.0,2724.0,2724.0,2724.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,6.0,6.0
PRV55197,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55198,No,4000.0,8000.0,0.0,8000.0,1068.0,2136.0,1068.0,1068.0,66.0,66.0,66.0,66.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0,4000.0,8000.0,0.0,8000.0,1068.0,2136.0,1068.0,1068.0,66.0,66.0,66.0,66.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0
PRV55200,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55202,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55203,No,8800.0,44000.0,3000.0,15000.0,1068.0,5340.0,1068.0,1068.0,4244.333333333333,12733.0,66.0,8151.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0,8800.0,44000.0,3000.0,15000.0,1068.0,5340.0,1068.0,1068.0,4244.333333333333,12733.0,66.0,8151.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0
PRV55205,No,12842.105263157895,488000.0,0.0,102000.0,1068.0,37380.0,1068.0,1068.0,6128.045454545455,134817.0,17.0,9919.0,5962.833333333333,35777.0,2724.0,9974.0,570.0,570.0,570.0,570.0,5185.0,5185.0,5185.0,5185.0,4139.0,0.0,4139.0,4139.0,,0.0,,,38.0,37.0,12842.105263157895,488000.0,0.0,102000.0,1068.0,37380.0,1068.0,1068.0,6128.045454545455,134817.0,17.0,9919.0,5962.833333333333,35777.0,2724.0,9974.0,570.0,570.0,570.0,570.0,5185.0,5185.0,5185.0,5185.0,4139.0,0.0,4139.0,4139.0,,0.0,,,38.0,37.0
PRV55206,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55207,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55208,No,9714.285714285714,68000.0,3000.0,31000.0,1068.0,7476.0,1068.0,1068.0,7695.333333333333,23086.0,3779.0,9702.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,7.0,7.0,9714.285714285714,68000.0,3000.0,31000.0,1068.0,7476.0,1068.0,1068.0,7695.333333333333,23086.0,3779.0,9702.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,7.0,7.0
PRV55209,Yes,10022.181818181818,2756100.0,0.0,57000.0,1068.0,289428.0,1068.0,1068.0,5935.127516778523,884334.0,62.0,9960.0,4582.642857142857,128314.0,2724.0,9992.0,5006.75,20027.0,185.0,9974.0,2724.0,2724.0,2724.0,2724.0,4139.0,0.0,4139.0,4139.0,,0.0,,,275.0,243.0,10022.181818181818,2756100.0,0.0,57000.0,1068.0,289428.0,1068.0,1068.0,5935.127516778523,884334.0,62.0,9960.0,4582.642857142857,128314.0,2724.0,9992.0,5006.75,20027.0,185.0,9974.0,2724.0,2724.0,2724.0,2724.0,4139.0,0.0,4139.0,4139.0,,0.0,,,275.0,243.0
PRV55210,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55211,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55213,No,22333.333333333332,67000.0,0.0,57000.0,1068.0,3204.0,1068.0,1068.0,9672.0,9672.0,9672.0,9672.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,3.0,3.0,22333.333333333332,67000.0,0.0,57000.0,1068.0,3204.0,1068.0,1068.0,9672.0,9672.0,9672.0,9672.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,3.0,3.0
PRV55214,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55215,Yes,9491.608391608392,1357300.0,0.0,45000.0,1068.0,151656.0,1068.0,1068.0,5748.080459770115,500083.0,61.0,9921.0,3977.590909090909,87507.0,412.0,8670.0,4266.0,29862.0,2724.0,8054.0,2762.0,2762.0,2762.0,2762.0,4139.0,0.0,4139.0,4139.0,,0.0,,,143.0,139.0,9491.608391608392,1357300.0,0.0,45000.0,1068.0,151656.0,1068.0,1068.0,5748.080459770115,500083.0,61.0,9921.0,3977.590909090909,87507.0,412.0,8670.0,4266.0,29862.0,2724.0,8054.0,2762.0,2762.0,2762.0,2762.0,4139.0,0.0,4139.0,4139.0,,0.0,,,143.0,139.0
PRV55216,No,7400.0,37000.0,2000.0,18000.0,1068.0,5340.0,1068.0,1068.0,6940.666666666667,20822.0,4516.0,8154.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0,7400.0,37000.0,2000.0,18000.0,1068.0,5340.0,1068.0,1068.0,6940.666666666667,20822.0,4516.0,8154.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0
PRV55218,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55219,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55220,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55224,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55225,Yes,19888.88888888889,179000.0,7000.0,57000.0,1068.0,9612.0,1068.0,1068.0,5954.0,41678.0,311.0,9904.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,9.0,9.0,19888.88888888889,179000.0,7000.0,57000.0,1068.0,9612.0,1068.0,1068.0,5954.0,41678.0,311.0,9904.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,9.0,9.0
PRV55226,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55227,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55229,No,10687.5,171000.0,3000.0,57000.0,1068.0,16020.0,1068.0,1068.0,5925.25,47402.0,66.0,9907.0,4019.0,16076.0,4019.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,16.0,16.0,10687.5,171000.0,3000.0,57000.0,1068.0,16020.0,1068.0,1068.0,5925.25,47402.0,66.0,9907.0,4019.0,16076.0,4019.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,16.0,16.0
PRV55230,Yes,11192.666666666666,2518350.0,0.0,57000.0,1068.0,230688.0,1068.0,1068.0,5753.755905511811,730727.0,66.0,9952.0,3623.064516129032,112315.0,311.0,7907.0,3525.0,17625.0,2724.0,4139.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,225.0,197.0,11192.666666666666,2518350.0,0.0,57000.0,1068.0,230688.0,1068.0,1068.0,5753.755905511811,730727.0,66.0,9952.0,3623.064516129032,112315.0,311.0,7907.0,3525.0,17625.0,2724.0,4139.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,225.0,197.0
PRV55231,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV55232,No,9931.785714285714,278090.0,90.0,58000.0,1068.0,29904.0,1068.0,1068.0,5700.705882352941,96912.0,881.0,9904.0,4217.5,16870.0,2724.0,5781.0,7054.0,7054.0,7054.0,7054.0,4439.0,4439.0,4439.0,4439.0,4139.0,0.0,4139.0,4139.0,,0.0,,,28.0,27.0,9931.785714285714,278090.0,90.0,58000.0,1068.0,29904.0,1068.0,1068.0,5700.705882352941,96912.0,881.0,9904.0,4217.5,16870.0,2724.0,5781.0,7054.0,7054.0,7054.0,7054.0,4439.0,4439.0,4439.0,4439.0,4139.0,0.0,4139.0,4139.0,,0.0,,,28.0,27.0
PRV55233,No,4000.0,4000.0,4000.0,4000.0,1068.0,1068.0,1068.0,1068.0,5877.671428571429,0.0,863.0,9671.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,1.0,1.0,4000.0,4000.0,4000.0,4000.0,1068.0,1068.0,1068.0,1068.0,5877.671428571429,0.0,863.0,9671.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,1.0,1.0
PRV55234,No,5257.142857142857,36800.0,800.0,10000.0,1068.0,7476.0,1068.0,1068.0,7929.4,39647.0,4576.0,9359.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,7.0,7.0,5257.142857142857,36800.0,800.0,10000.0,1068.0,7476.0,1068.0,1068.0,7929.4,39647.0,4576.0,9359.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,7.0,7.0
PRV55235,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
